Loan originated,0852,825
Loan originated,4517,7
Application approved but not accepted,4882,1
Application approved but not accepted,2195,3
Loan originated,6371,2
Application withdrawn by applicant,948,22
File closed for incompleteness,239,162
Loan originated,1786,2
Loan originated,3663,6
Loan originated,7225,1
Loan purchased by the institution,539,25
Preapproval request denied by financial institution,633,1
File closed for incompleteness,0908,27
File closed for incompleteness,3410,2
Loan originated,22000,3
Preapproval request approved but not accepted,2320,1
Application withdrawn by applicant,5105,1
Loan originated,5444,4
Application denied by financial institution,4165,2
Loan purchased by the institution,2951,2
Loan originated,1500,1897
Loan purchased by the institution,5968,1
File closed for incompleteness,603,9
File closed for incompleteness,1829,1
Loan purchased by the institution,0161,26187
Application approved but not accepted,4809,1
Loan originated,2736,22
Preapproval request approved but not accepted,4101,1
Loan originated,524,268
Application denied by financial institution,2002,13
Loan originated,6474,2
Preapproval request denied by financial institution,6075,1
Application denied by financial institution,7603,1
Application denied by financial institution,648,49
Application withdrawn by applicant,742,16
Loan purchased by the institution,230,892
Loan originated,1079,354
File closed for incompleteness,0075,43933
Application withdrawn by applicant,0998,84
Application approved but not accepted,2822,1
Preapproval request denied by financial institution,79,700
Loan originated,1809,55
Application approved but not accepted,8547,1
Application withdrawn by applicant,1749,6
Loan originated,1603,111
Application denied by financial institution,5092,3
Application approved but not accepted,0032,52038
Application denied by financial institution,0427,1038
Application denied by financial institution,1457,32
Application denied by financial institution,1251,30
Preapproval request approved but not accepted,2423,1
Preapproval request denied by financial institution,736,1
Application withdrawn by applicant,6032,2
Loan originated,627,118
Application approved but not accepted,1062,46
Application approved but not accepted,4706,1
Application denied by financial institution,5925,1
File closed for incompleteness,0178,4255
File closed for incompleteness,2762,1
Application withdrawn by applicant,2779,1
Loan originated,7328,1
Loan purchased by the institution,6513,2
Application approved but not accepted,749,8
Application denied by financial institution,07,1
Loan originated,4590,7
Loan purchased by the institution,0264,7411
Loan purchased by the institution,1118,25
Loan originated,0049,604527
Application approved but not accepted,543,10
Application approved but not accepted,440,54
Loan purchased by the institution,1191,27
Preapproval request approved but not accepted,1878,1
Application approved but not accepted,2019,5
Application approved but not accepted,0135,24827
Application approved but not accepted,4500,14
Loan originated,1985,72
Application denied by financial institution,615,27
Loan originated,2633,26
Loan originated,0955,498
Preapproval request approved but not accepted,816,2
Application denied by financial institution,512,39
Application withdrawn by applicant,634,17
Application approved but not accepted,50,4723
Application withdrawn by applicant,2470,6
Preapproval request denied by financial institution,0350,293
Loan originated,1580,9
File closed for incompleteness,882,2
Loan purchased by the institution,725,5
Loan purchased by the institution,1059,1
Loan originated,2537,1
Loan originated,7122,1
Application approved but not accepted,245,239
Preapproval request approved but not accepted,610,2
Loan originated,048,18
Loan originated,3766,7
Loan purchased by the institution,1294,26
Preapproval request approved but not accepted,3,3
Application denied by financial institution,3135,4
Loan originated,2434,3
Application withdrawn by applicant,1613,2
Application denied by financial institution,2889,1
Application denied by financial institution,2208,22
Application withdrawn by applicant,1543,12
Application denied by financial institution,442,71
Application denied by financial institution,18358,1
Loan originated,8358,1
Preapproval request denied by financial institution,0556,10
Loan purchased by the institution,97,5849
File closed for incompleteness,0702,72
Preapproval request denied by financial institution,1380,4
Application withdrawn by applicant,0719,140
Application withdrawn by applicant,1646,13
Application approved but not accepted,9577,1
Application withdrawn by applicant,4424,3
Application denied by financial institution,3032,3
File closed for incompleteness,67,3946
Loan originated,2839,24
Loan originated,3869,11
Loan originated,4899,2
Loan originated,5547,1
Application denied by financial institution,1354,39
Preapproval request denied by financial institution,1586,1
Application withdrawn by applicant,1510,2
Loan originated,851,58
Preapproval request denied by financial institution,1204,1
Application denied by financial institution,997,3
Application denied by financial institution,2580,2
Loan originated,1507,15
Application withdrawn by applicant,3221,1
Application approved but not accepted,5839,1
Loan originated,9109,1
Loan originated,0000087,40
Loan purchased by the institution,3703,1
Application denied by financial institution,1252,45
Application withdrawn by applicant,3428,1
Loan originated,4,1782
Application withdrawn by applicant,2471,2
File closed for incompleteness,528,11
Application approved but not accepted,365,60
Application withdrawn by applicant,1435,1
Application withdrawn by applicant,559,30
Preapproval request approved but not accepted,0746,8
Application withdrawn by applicant,5379,1
Loan originated,1883,69
Loan originated,20529,1
Application withdrawn by applicant,8720,1
Application withdrawn by applicant,0411,680
Application denied by financial institution,340,293
Application approved but not accepted,2093,12
Preapproval request denied by financial institution,1102,1
File closed for incompleteness,0703,45
Loan purchased by the institution,3179,1
Application approved but not accepted,9372,1
Application approved but not accepted,7797,1
Loan originated,5445,4
Loan originated,8153,1
Application withdrawn by applicant,1332,10
Loan originated,21,13928
Application withdrawn by applicant,0617,199
